mechanism,config,distance_cm,T_K,X_NH3,X_H2O,X_NO,X_N2O,X_OH,X_H2,X_O2,X_N2
Optimized,pure_NH3_350K,0.09375000000000001,778.3467850091691,0.14884019626215558,0.09680679595152275,2.615536898647877e-06,9.556848533657986e-05,1.7574259744872547e-08,0.007504809518977278,0.1253564996957477,0.6211552824068743
Optimized,pure_NH3_350K,0.09765625,805.0763285517722,0.1455608388611232,0.10141128308155165,3.015981913134859e-06,0.00010280259655928099,2.7437566833931076e-08,0.007630205841209713,0.12312937351045526,0.6219061519616847
Optimized,pure_NH3_350K,0.1015625,832.4216724017062,0.14220753375061868,0.10610579003512846,3.4847203360263626e-06,0.00011040619318413164,4.253430102214072e-08,0.007755075983389713,0.12082753080300435,0.6227146499148498
Optimized,pure_NH3_350K,0.10546875,860.3687554939694,0.13878070885871588,0.11088826770778414,4.035891657032004e-06,0.0001183869293376511,6.551636585653377e-08,0.007879483385328496,0.11845083239977336,0.6235823255187587
Optimized,pure_NH3_350K,0.10937500000000001,888.9030115176388,0.13528069102209953,0.11575670811333927,4.687047950191836e-06,0.0001267520146121683,1.0033503586664402e-07,0.008003516359016255,0.11599918809365656,0.6245106705915304
Optimized,pure_NH3_350K,0.11328125000000001,918.00910928502,0.13170770188536698,0.12070912128588798,5.4598659290439335e-06,0.00013550804345173898,1.528508107118472e-07,0.008127293269458843,0.11347256704892272,0.6255011204821858
Optimized,pure_NH3_350K,0.11718750000000001,947.6706446579728,0.12806185778684362,0.125743505307769,6.38090573049029e-06,0.00014466075482850972,2.316988990083767e-07,0.00825096815598084,0.11087101291544324,0.6265550527180012
Optimized,pure_NH3_350K,0.12109375000000003,977.8697845520749,0.12434317705358636,0.13085780733572547,7.482373353133889e-06,0.00015421469870707387,3.4948944738481717e-07,0.008374736213843844,0.10819466542958271,0.6276737818649624
Optimized,pure_NH3_350K,0.12500000000000003,1008.5868637960864,0.12055159957492019,0.13604987294559553,8.802827345666215e-06,0.0001641727790242716,5.244271355633692e-07,0.008498838096684285,0.10544379061159398,0.6288585484890215
Optimized,pure_NH3_350K,0.12890625000000003,1039.799932431695,0.11668702518373156,0.14131738064627636,1.0387756598641845e-05,0.0001745356345964143,7.824023552304812e-07,0.00862356139763498,0.10261882197334753,0.6301104992075199
Optimized,pure_NH3_350K,0.13281250000000003,1071.4846650292445,0.11274937931104419,0.14665775794777108,1.2289948380244947e-05,0.0001853008102685842,1.1592690031668373e-06,0.008749236929776088,0.09972041551690425,0.6314306537786725
Optimized,pure_NH3_350K,0.13476562500000003,1087.4959898696934,0.11075315646889389,0.14935419401242706,1.338322875803778e-05,0.00019083193933914068,1.4087067743046188e-06,0.008812570099227797,0.09824399320668112,0.6321166466497539
Optimized,pure_NH3_350K,0.13671875000000003,1103.616192632554,0.10873851499255402,0.15206788504058757,1.458040060773546e-05,0.0001964622010641977,1.7079494493392523e-06,0.008876279700483965,0.09674936618061877,0.6328202287380209
Optimized,pure_NH3_350K,0.13867187500000003,1119.8414046146622,0.1067055179032313,0.15479837159690726,1.5890227789744084e-05,0.00020218977191337493,2.0663158729454146e-06,0.008940411642974166,0.0952367229816405,0.6335414617141483
Optimized,pure_NH3_350K,0.14062500000000003,1136.1676048392837,0.10465424932747205,0.15754516304251662,1.7321955469561965e-05,0.00020801239392716984,2.4943169385547484e-06,0.009005010365685007,0.09370627389666597,0.6342803937090851
Optimized,pure_NH3_350K,0.14257812500000003,1152.590522715621,0.10258484248666892,0.16030771320806453,1.8885169784943245e-05,0.00021392720644141668,3.0039357106737032e-06,0.00907011691427651,0.09215827359174437,0.6350370377253814
Optimized,pure_NH3_350K,0.14453125000000006,1169.1057048440168,0.10049746935312232,0.16308543270354942,2.0589890990165178e-05,0.00021993076447793022,3.6087990717505675e-06,0.009135767840594647,0.09059300666757351,0.6358113852077261
Optimized,pure_NH3_350K,0.14648437500000006,1185.7084234791814,0.09839236999396059,0.16587766529635875,2.2446409487789913e-05,0.00022601886382963036,4.324314396203828e-06,0.009201992915883273,0.08901081014356621,0.636603383824567
Optimized,pure_NH3_350K,0.14843750000000006,1202.393734473817,0.09626984410967354,0.16868369879897271,2.446539686423782e-05,0.0002321865413461963,5.167811352123937e-06,0.009268813924527834,0.08741205988017557,0.637412950460206
Optimized,pure_NH3_350K,0.15039062500000006,1219.1563913273944,0.09413028108495688,0.17150274256787928,2.6657728214806014e-05,0.00023842789997758758,6.158658314685928e-06,0.00933624228546642,0.08579719248027755,0.6382399489251691
Optimized,pure_NH3_350K,0.15234375000000006,1235.9908923166445,0.09197415285345137,0.17433393712204492,2.903462501759232e-05,0.00024473609374852333,7.318397592883754e-06,0.009404278015497395,0.08416669246711057,0.6390842027103351
Optimized,pure_NH3_350K,0.15429687500000006,1252.8913998028067,0.08980204326758451,0.17717633347005163,3.1607478625913e-05,0.00025110316371838767,8.670842969131803e-06,0.009472907625153702,0.08252111304896333,0.6399454733923997
Optimized,pure_NH3_350K,0.15625000000000003,1269.8517744053886,0.08761464129153226,0.1800289016931161,3.438804216079324e-05,0.0002575200139328197,1.0242218418585569e-05,0.009542103530731452,0.08086106389571475,0.6408234735482942
Optimized,pure_NH3_350K,0.158203125,1286.8654993155858,0.08541276783832753,0.18289051288599317,3.738827235390723e-05,0.0002639762737238988,1.2061245190488965e-05,0.009611822536579984,0.07918723015626407,0.6417178466204468
Optimized,pure_NH3_350K,0.16015625,1303.9256996312772,0.08319736814200776,0.18575994690118092,4.062058694294445e-05,0.00027046027399702026,1.4159308357579062e-05,0.009682005805400457,0.07750036070744015,0.6426281801902055
Optimized,pure_NH3_350K,0.162109375,1321.0250720586919,0.08096953418813702,0.18863587761879833,4.409773844249105e-05,0.00027695895438279626,1.6570555557348266e-05,0.009752578000953863,0.07580128487706217,0.6435539877495078
Optimized,pure_NH3_350K,0.16406250000000003,1338.1558884321014,0.07873049549124571,0.191516879873396,4.7833146159155255e-05,0.00028345785047768034,1.93321335226663e-05,0.009823447611832693,0.07409090117832427,0.6444947220514811
Optimized,pure_NH3_350K,0.16601562500000003,1355.3099325450362,0.07648163584100788,0.19440141854361992,5.184080431394259e-05,0.00028994106470281634,2.2484352192942918e-05,0.009894506505797993,0.07237019134686828,0.6454497587207606
Optimized,pure_NH3_350K,0.16796875000000003,1372.4784882398658,0.07422448271636828,0.1972878543174211,5.613568344143201e-05,0.0002963912736056452,2.6071136538253585e-05,0.009965630117148037,0.07064020976334437,0.6464184088720017
Optimized,pure_NH3_350K,0.16992187500000003,1389.6522861689061,0.07196071855670415,0.2001744363579949,6.073365643684403e-05,0.00030278977802354395,3.0140695719304303e-05,0.010036676988089901,0.06890209462242093,0.6473999040355067
Optimized,pure_NH3_350K,0.17187500000000003,1406.8214757541182,0.06969217173158856,0.2030593046300701,6.565194184034393e-05,0.00030911653514395325,3.4747791979764536e-05,0.010107488361186186,0.06715705842020113,0.6483934068568774
Optimized,pure_NH3_350K,0.17578125000000003,1441.1156580142276,0.06514621116875202,0.2088186100229074,7.650193095362019e-05,0.00032149427197745745,4.5772904260601085e-05,0.010247886966851154,0.06364973753900569,0.6504138681876406
Optimized,pure_NH3_350K,0.17968750000000003,1475.2595034880803,0.06060639182759783,0.2145464008059892,8.885989458009477e-05,0.0003333254925244544,5.966557309613138e-05,0.010385009443530465,0.06013135193816593,0.652470054817341
Optimized,pure_NH3_350K,0.18359375000000003,1509.1516780297286,0.05609197287051024,0.22022423450110296,0.00010292253102999937,0.0003444204790106335,7.701349143129587e-05,0.010516890614221683,0.05661422760283801,0.6545524683028715
Optimized,pure_NH3_350K,0.18750000000000003,1542.679872276118,0.05162409340825141,0.22583214665914306,0.00011892072158692683,0.0003545853397025868,9.850967986613403e-05,0.010641214157009006,0.05311179849659507,0.6566502503462283
Optimized,pure_NH3_350K,0.19140625000000003,1575.721149173649,0.04722554551891792,0.23134880202227315,0.0001371213155434334,0.0003636290109709636,0.0001249511952297334,0.010755328128870756,0.049638507387338375,0.658751199117584
Optimized,pure_NH3_350K,0.193359375,1592.007131883619,0.04506174137405469,0.2340639344753983,0.00014716273710092768,0.00036765943924547457,0.00014034077674077814,0.010807435132957835,0.0479188828633142,0.659797626787608
Optimized,pure_NH3_350K,0.1953125,1608.1193412948685,0.0429246417867128,0.2367475000190895,0.000157877156854537,0.00037133808309276984,0.00015732703061664376,0.010855861367144339,0.046212466569169254,0.660839627894049
Optimized,pure_NH3_350K,0.197265625,1624.0397739218445,0.04081747805594556,0.23939650227814466,0.00016930684336624542,0.00037464360783392986,0.00017605364392512827,0.01090021332308506,0.04452130234680456,0.6618753378739767
Optimized,pure_NH3_350K,0.19921875,1639.7499769620956,0.03874352581473149,0.24200789553501126,0.0001814955295275302,0.0003775552822574069,0.00019666974575405103,0.010940093984400394,0.04284747019046714,0.6629028416936039
Optimized,pure_NH3_350K,0.201171875,1655.231236006361,0.03670607288579307,0.24457861340398288,0.0001944873323910017,0.00038005322104310444,0.00021933111534021423,0.01097511100019717,0.0411930699419506,0.6639201879277651
Optimized,pure_NH3_350K,0.203125,1670.464541059463,0.03470841929689946,0.24710555986825478,0.0002083265934600056,0.00038211802874391895,0.00024420061981166735,0.011004879630248834,0.039560222668771496,0.6649253967080777
Optimized,pure_NH3_350K,0.205078125,1685.4308160189998,0.03275383451049742,0.24958564660232005,0.00022305656397617502,0.00038373094879405145,0.000271446599131468,0.011029032054639383,0.03795105031440007,0.6659164791096667
Optimized,pure_NH3_350K,0.20703125,1700.1108951822614,0.03084555417325415,0.2520157862738918,0.00023871904440401546,0.00038487341075400995,0.0003012418916516558,0.011047220689094084,0.03636767712693081,0.6668914456823497
Optimized,pure_NH3_350K,0.208984375,1714.4857903629338,0.02898672910934524,0.2543929366233443,0.00025535280972042404,0.0003855271364765561,0.0003337608823561976,0.011059128291073469,0.03481220541986797,0.6678483303100714
Optimized,pure_NH3_350K,0.2109375,1728.5366808833153,0.027180419185290152,0.25671409631920533,0.00027299303196672296,0.00038567366472674154,0.00036917741039978175,0.011064471376435198,0.033286716630891895,0.6687851991538399
Optimized,pure_NH3_350K,0.21289062500000003,1742.2452160926107,0.025429535519084483,0.25897635536724556,0.00029166948249749995,0.00038529449297495865,0.00040766041107457055,0.011063010571938202,0.0317932435058503,0.6697001781965144
Optimized,pure_NH3_350K,0.21484375000000003,1755.5935213976582,0.02373683201671192,0.26117689398827604,0.000311405777212865,0.0003843706806726135,0.0004493706324202347,0.011054553715930301,0.03033377047846364,0.6705914623188121
Optimized,pure_NH3_350K,0.21679687500000003,1768.5645304412533,0.022104843161423495,0.26331303840111997,0.0003322174615267002,0.00038288312890839116,0.000494454839112779,0.011038965701603337,0.02891020288812214,0.6714573453056281
Optimized,pure_NH3_350K,0.21875000000000003,1781.1420059670463,0.02053587482746319,0.2653822624837863,0.0003541111831363663,0.00038081237795945227,0.0005430414839262858,0.011016170656791922,0.027524366635553545,0.6722962283717102
Optimized,pure_NH3_350K,0.22070312500000003,1793.3108901440983,0.019031941401177786,0.26738224692029794,0.0003770828404919401,0.00037813912820287187,0.0005952337724294806,0.010986160314549808,0.026177975472380547,0.6731066508145674
Optimized,pure_NH3_350K,0.22265625000000003,1805.0573333658092,0.017594758837288508,0.2693108822876486,0.00040111685497601124,0.0003748443321969209,0.0006511048363623681,0.01094899449874439,0.02487263029390707,0.6738872967914257
Optimized,pure_NH3_350K,0.22460937500000003,1816.3690445511909,0.016225686238885567,0.2711663282832014,0.0004261846268035779,0.00037091002481045855,0.0007106904164483087,0.010904806947384061,0.02360978603015155,0.6746370242474018
Optimized,pure_NH3_350K,0.22656250000000003,1827.2353147608928,0.014925725271825233,0.27294701564913104,0.00045224412523429096,0.00036631975519363445,0.0007739845354526579,0.010853803294459188,0.022390751402999377,0.6753548683131071
Optimized,pure_NH3_350K,0.22851562500000003,1837.6473434127697,0.013695472115485352,0.27465170104906894,0.00047923892050567824,0.0003610597174187685,0.0008409329884977526,0.010796263373849662,0.02121665740528754,0.6760400658301855
Optimized,pure_NH3_350K,0.23046875000000003,1847.59823873197,0.012535127671435747,0.2762794643133786,0.0005070983112706246,0.00035511947588706076,0.0009114308220380184,0.010732536093050348,0.0200884587581659,0.6766920536107599
Optimized,pure_NH3_350K,0.23242187500000003,1857.0832930598908,0.011444465335669403,0.2778297540291237,0.0005357371618162117,0.00034849328278840956,0.0009853180082742986,0.010663037649628667,0.019006906219663756,0.6773104860629262
Optimized,pure_NH3_350K,0.23437500000000003,1866.099940924788,0.010422855387522429,0.27930237647188866,0.0005650567223110185,0.00034118094317404734,0.0010623799856514294,0.01058824318354111,0.017972551162001933,0.6778952269272319
Optimized,pure_NH3_350K,0.23632812500000003,1874.647958872261,0.00946925203061848,0.2806975275267035,0.0005949453901842869,0.00033318910275135534,0.0011423466522065442,0.010508681016324326,0.016985723862980893,0.6784463582853653
Optimized,pure_NH3_350K,0.23828125000000003,1882.7293657074833,0.00858223291169029,0.2820157706458947,0.0006252802562766941,0.0003245320121461709,0.0012248967063444077,0.010424921652122809,0.016046542465563186,0.6789641652866576
Optimized,pure_NH3_350K,0.24023437500000003,1890.3485302279441,0.007760005635205819,0.28325805244926494,0.0006559287483011557,0.00031523250885222395,0.0013096604065826701,0.010337568932665357,0.01515489888767186,0.6794491361100169
Optimized,pure_NH3_350K,0.24218750000000006,1897.5120067598182,0.0070004601704846065,0.2844256689968111,0.0006867507861703623,0.00030532241277240714,0.001396227577767735,0.010247247614032437,0.014310472894524731,0.6799019404147242
Optimized,pure_NH3_350K,0.24414062500000006,1904.2285463572425,0.006301191539750574,0.2855202649275105,0.0007176010996168831,0.00029484294212140896,0.001484153666842696,0.010154592951312815,0.013512726379088732,0.6803234212799291
Optimized,pure_NH3_350K,0.24609375000000006,1910.508871956731,0.005659560042847605,0.2865437896751743,0.000748331745803061,0.00028384452589750464,0.0015729703647228929,0.010060238454297477,0.012760922484933738,0.680714569272216
Optimized,pure_NH3_350K,0.24804687500000006,1916.3656020564672,0.005072724207192157,0.287498482570289,0.0007787947724978478,0.00027238649263774023,0.0016621936911755328,0.00996480564883543,0.012054127940883333,0.6810765085810857
Optimized,pure_NH3_350K,0.25000000000000006,1921.8129805109143,0.0045377022881638055,0.28838682259966525,0.0008088447796397669,0.000260536212071684,0.0017513355806870437,0.00986889356314072,0.011391236323577858,0.6814104693142996
Optimized,pure_NH3_350K,0.25195312500000006,1926.8667295665332,0.00405140911175717,0.2892115031639137,0.0008383415516985964,0.00024836804896640976,0.0018399123537956644,0.009773070183724704,0.01077097752817434,0.6817177703906219
Optimized,pure_NH3_350K,0.25390625000000006,1931.5437735818275,0.003610709816012532,0.2899753833140117,0.0008671523794563353,0.00023596191861802664,0.001927455169811777,0.009677864804790602,0.010191941655042993,0.6819997940467751
Optimized,pure_NH3_350K,0.25585937500000006,1935.8620189131743,0.0032124596817088235,0.29068145118617233,0.0008951542527720413,0.0002234016580537434,0.00201351823098874,0.009583762118837583,0.009652596919277239,0.6822579660131501
Optimized,pure_NH3_350K,0.25781250000000006,1939.8401076217747,0.002853543463552925,0.29133278372195237,0.0009222357293387689,0.00021077321215875718,0.002097686252673057,0.009491197831259913,0.009151310961075515,0.6824937352296064
Optimized,pure_NH3_350K,0.25976562500000006,1943.4971781001539,0.0025309094657732694,0.29193250864648457,0.0009482984750137231,0.0001981627382183686,0.0021795806227180455,0.009400555833240112,0.008686372015025926,0.6827085554647222
Optimized,pure_NH3_350K,0.26171875000000006,1946.8526345437317,0.0022415984726200052,0.2924837688867314,0.0009732584399533445,0.0001856547097463335,0.0022588641487280153,0.009312166841916892,0.008256009857666296,0.6829038688537522
Optimized,pure_NH3_350K,0.26367187500000006,1949.9259300312237,0.0019827674164044707,0.29298969005467357,0.0009970466529265973,0.00017333010217285828,0.0023352443650858333,0.009226308373586347,0.007858416089682692,0.6830810915235205
Optimized,pure_NH3_350K,0.26562500000000006,1952.7363670788804,0.001751707883189228,0.29345335143803997,0.0010196096297520598,0.00016126473587134386,0.002408475437086927,0.009143205882104499,0.00749176337073304,0.6832416013752513
Optimized,pure_NH3_350K,0.26757812500000006,1955.3029185913858,0.0015458597277944821,0.2938777607687755,0.0010409094047724215,0.00014952784048736893,0.0024783587529668975,0.009063034875515954,0.00715422329348633,0.6833867280135629
Optimized,pure_NH3_350K,0.26953125000000006,1957.644071187084,0.0013628201968863068,0.29426583288156677,0.0010609232062913769,0.0001381808896856663,0.002544742335440461,0.00898592381737973,0.006843982656140393,0.6835177447427875
Optimized,pure_NH3_350K,0.27148437500000006,1959.7776919810594,0.001200349042099612,0.29462037223984444,0.0010796428076972997,0.00012727673846454852,0.0026075192321174663,0.00891195762287492,0.006559257964490162,0.6836358625009729
Optimized,pure_NH3_350K,0.27343750000000006,1961.7209190918913,0.0010563701511768053,0.29494405919408423,0.0010970735951759147,0.00011685907748524542,0.0026666250601830176,0.008841181571037218,0.006298308063335082,0.6837422255670146
Optimized,pure_NH3_350K,0.27539062500000006,1963.4900754264802,0.0009289702390190197,0.29523943975065925,0.001113233400157574,0.0001069622017015282,0.002722034886158766,0.008773605470994743,0.0060594448595621955,0.6838379088545881
Optimized,pure_NH3_350K,0.27734375000000006,1965.1006047013811,0.0008163951300553113,0.29550891856548916,0.0011281511495796757,9.761107515584459e-05,0.0027737596183932214,0.008709207939748763,0.005841042154471229,0.6839239165966055
Optimized,pure_NH3_350K,0.27929687500000006,1966.5670281881712,0.0007170441340664423,0.2957547548351413,0.0011418653894779644,8.882166102713413e-05,0.002821842079733423,0.008647940670211088,0.005641542649393652,0.6840011822229055
Optimized,pure_NH3_350K,0.28125000000000006,1967.9029203205969,0.0006294629758723626,0.2959790607349421,0.0011544227372309258,8.060147651836125e-05,0.0028663529125030987,0.008589732589521547,0.005459463226255651,0.684070569239863
Optimized,pure_NH3_350K,0.28320312500000006,1969.1209010682908,0.000552335689497877,0.2961838020473727,0.001165876315086909,7.295032621155359e-05,0.0029073864488903065,0.008534493828189145,0.005293398633258634,0.6841328729311354
Optimized,pure_NH3_350K,0.28515625000000006,1970.2326428536862,0.00048447583379781237,0.29637080063017407,0.001176284212647556,6.586116505567113e-05,0.002945056658563613,0.008482119439615061,0.00514202372590394,0.6841888227131084
Optimized,pure_NH3_350K,0.28710937500000006,1971.2488897537035,0.0004248173317174713,0.29654173839144204,0.0011857080192045257,5.9321042811739874e-05,0.0029794932627209953,0.008432492826549965,0.0050040944258006245,0.6842390849940456
Optimized,pure_NH3_350K,0.2890625000000001,1972.1794867708788,0.0003724051815313159,0.2966981624647046,0.001194211458745488,5.331208496860822e-05,0.003010838080440612,0.008385488845551261,0.004878447565147268,0.6842842664030395
Optimized,pure_NH3_350K,0.2910156250000001,1973.0334170666902,0.00032638623633301546,0.2968414913109611,0.0012018591516706285,4.781247005975897e-05,0.0030392416490214774,0.008340976572000162,0.004763999784585072,0.6843249172718903
Optimized,pure_NH3_350K,0.2929687500000001,1973.8188452106504,0.00028600019754623156,0.29697302151680743,0.001208715518419527,4.2797369038286194e-05,0.0030648601340167014,0.008298821715847554,0.0046597456476836115,0.6843615352701853
Optimized,pure_NH3_350K,0.2949218750000001,1974.5431647059254,0.0002505709171852297,0.29709393511107446,0.0012148438320420335,3.8239817862866716e-05,0.003087852514658011,0.008258888680444023,0.004564755128202441,0.6843945691118543
Optimized,pure_NH3_350K,0.2968750000000001,1975.21304831336,0.00021949804723650322,0.2972053072942643,0.0012203054203848106,3.4111498595796356e-05,0.0031083779929479216,0.008221042250913017,0.00447817061856069,0.6844244222721747
Optimized,pure_NH3_350K,0.3007812500000001,1976.4075555738445,0.00016882198872122142,0.29740236253336216,0.0012294049135689413,2.7055334576108512e-05,0.0031425002568234877,0.008151207195606854,0.004327849621371148,0.684475673509967
Optimized,pure_NH3_350K,0.3046875000000001,1977.4499356564513,0.00012987511249427344,0.2975719812922263,0.0012365263864108059,2.1352489956349856e-05,0.003168669393010197,0.00808814683141664,0.004202282899995876,0.684518177527858
Optimized,pure_NH3_350K,0.3085937500000001,1978.3722330175467,9.995554385834198e-05,0.29771954525056005,0.0012420484316892672,1.678288808723226e-05,0.003188035534592122,0.008030920587238225,0.004096907581447941,0.684553845916426
Optimized,pure_NH3_350K,0.31250000000000006,1979.1997647876594,7.696967383421128e-05,0.2978494017349744,0.0012462928990790855,1.3147244119055914e-05,0.003201643024459774,0.00797868139693935,0.004007948255391978,0.6845841852568697
Optimized,pure_NH3_350K,0.31640625,1979.9523980307856,5.930187654556191e-05,0.29796504362932097,0.0012495276428359909,1.0271204591312054e-05,0.0032104214519529536,0.007930680710881554,0.003932301434624669,0.6846103758186859
Optimized,pure_NH3_350K,0.3203125,1980.6456412971438,4.570864030902065e-05,0.29806926587952204,0.001251971675120586,8.00616477559237e-06,0.003215184702076206,0.007886267028288416,0.0038674297096019843,0.6846333378766385
Optimized,pure_NH3_350K,0.32421875,1981.2915556257574,3.523423848490559e-05,0.2981642984606198,0.0012538014752385856,6.228042978881181e-06,0.0032166356104330993,0.007844880258403868,0.0038112674748061667,0.6846537864999984
Optimized,pure_NH3_350K,0.32812500000000006,1981.8995011177465,2.7144342834163368e-05,0.29825191773438986,0.00125515754719987,4.834937765708173e-06,0.0032153738553510063,0.00780604357515375,0.0037621387904683994,0.6846722761351046
Optimized,pure_NH3_350K,0.33593750000000006,1983.02329686609,1.642299843459277e-05,0.2984091664500649,0.001256780718730619,2.9561889950376296e-06,0.00320622767742797,0.007734809815022934,0.003680910787733497,0.6847046678903308
Optimized,pure_NH3_350K,0.34375000000000006,1984.063979057824,9.969402293226242e-06,0.2985504467306285,0.0012575632321775326,1.8098782308596047e-06,0.0031913860629852243,0.0076696990389874195,0.0036144479271508845,0.6847332879894651
Optimized,pure_NH3_350K,0.35156250000000006,1985.044462743958,6.052471016990412e-06,0.2986806455190109,0.0012578577272298497,1.1095335561795971e-06,0.003172948630499456,0.007609041285582705,0.0035578250291332073,0.6847594621721612
Optimized,pure_NH3_350K,0.35937500000000006,1985.9787516389745,3.6399815867772906e-06,0.2988028693088195,0.0012578731011451052,6.774186551487301e-07,0.003152340995827438,0.007551695696891718,0.003507847243318612,0.6847839882684873
Optimized,pure_NH3_350K,0.37500000000000006,1987.7351609314878,1.4576798730434523e-06,0.29902940353275226,0.001257438208350522,2.875595031704014e-07,0.0031074958615103137,0.0074446034923279425,0.0034215642424189705,0.6848295645242425
Optimized,pure_NH3_350K,0.390625,1989.3795843842097,5.900668095876052e-07,0.29924032158885744,0.0012568018039276394,1.3361860487345994e-07,0.0030617181972433494,0.007344248332598761,0.003344973194907331,0.6848722988400088
